scenario_name,game_name,run_profile,model_mode,condition_label,episodes_n,pair_total_payoff_mean,agent_1_payoff_mean,agent_2_payoff_mean,agent_1_mean_overall_state,agent_2_mean_overall_state,agent_1_negative_state_share,agent_2_negative_state_share,game_metric_name,game_metric_value,interpretation_guardrail,official_run_dir,pair_state_mean,mean_negative_state_share,main_game_metric
S1,Battle of Sexes,paper,integrated_model,fixed-tit_for_tat__vs__hybrid-neutral-neutral,20,995.0,398.0,597.0,0.7611495899371629,0.6828953702587589,0.005,0.005,agreement rate,0.995,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.7220224800979609,0.005,0.995
S1,Battle of Sexes,paper,integrated_model,fixed-tit_for_tat__vs__rational,20,995.0,398.0,597.0,0.7611495899371629,0.8911360061590755,0.005,0.005,agreement rate,0.995,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.8261427980481192,0.005,0.995
S1,Battle of Sexes,paper,integrated_model,fixed-tit_for_tat__vs__emotional-neutral-neutral,20,977.5,522.25,455.25,0.7986533262686717,0.6588565914839687,0.0284999999999999,0.03075,agreement rate,0.9775,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.7287549588763202,0.02962499999999995,0.9775
S1,Battle of Sexes,paper,integrated_model,fixed-tit_for_tat__vs__fixed-tit_for_tat,20,1000.0,600.0,400.0,0.9003265450588088,0.7693205844218222,0.0,0.0,agreement rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.8348235647403155,0.0,1.0
S1,Ultimatum Game,paper,integrated_model,hybrid-neutral-neutral__vs__hybrid-neutral-neutral,20,2000.0,1000.0,1000.0,0.5369992691447881,0.5369992691447881,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.5369992691447881,0.0,1.0
S1,Ultimatum Game,paper,integrated_model,hybrid-neutral-neutral__vs__rational,20,2000.0,1000.0,1000.0,0.5369992691447881,0.6052521295455218,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.571125699345155,0.0,1.0
S1,Ultimatum Game,paper,integrated_model,hybrid-neutral-neutral__vs__emotional-neutral-neutral,20,2000.0,1000.0,1000.0,0.5369992691447881,0.5369992691447881,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.5369992691447881,0.0,1.0
S1,Ultimatum Game,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-tit_for_tat,20,2000.0,1000.0,1000.0,0.5369992691447881,0.6052521295455218,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.571125699345155,0.0,1.0
S1,Ultimatum Game,paper,integrated_model,rational__vs__hybrid-neutral-neutral,20,2000.0,1200.0,800.0,0.5851474158880704,0.3749274592327314,0.0,0.0,acceptance rate / mean offer,1.0 / 4.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.4800374375604009,0.0,1.0
S1,Ultimatum Game,paper,integrated_model,rational__vs__rational,20,2000.0,1200.0,800.0,0.5851474158880704,0.3809404651286577,0.0,0.0,acceptance rate / mean offer,1.0 / 4.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.4830439405083641,0.0,1.0
S1,Ultimatum Game,paper,integrated_model,rational__vs__emotional-neutral-neutral,20,2000.0,1200.0,800.0,0.5851474158880704,0.3749274592327314,0.0,0.0,acceptance rate / mean offer,1.0 / 4.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.4800374375604009,0.0,1.0
S1,Ultimatum Game,paper,integrated_model,rational__vs__fixed-tit_for_tat,20,2000.0,1200.0,800.0,0.5851474158880704,0.3809404651286577,0.0,0.0,acceptance rate / mean offer,1.0 / 4.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.4830439405083641,0.0,1.0
S1,Ultimatum Game,paper,integrated_model,emotional-neutral-neutral__vs__hybrid-neutral-neutral,20,2000.0,1000.0,1000.0,0.5369992691447881,0.5369992691447881,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.5369992691447881,0.0,1.0
S1,Ultimatum Game,paper,integrated_model,emotional-neutral-neutral__vs__rational,20,2000.0,1000.0,1000.0,0.5369992691447881,0.6052521295455218,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.571125699345155,0.0,1.0
S1,Ultimatum Game,paper,integrated_model,emotional-neutral-neutral__vs__emotional-neutral-neutral,20,2000.0,1000.0,1000.0,0.5369992691447881,0.5369992691447881,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.5369992691447881,0.0,1.0
S1,Ultimatum Game,paper,integrated_model,emotional-neutral-neutral__vs__fixed-tit_for_tat,20,2000.0,1000.0,1000.0,0.5369992691447881,0.6052521295455218,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.571125699345155,0.0,1.0
S1,Ultimatum Game,paper,integrated_model,fixed-tit_for_tat__vs__hybrid-neutral-neutral,20,2000.0,1200.0,800.0,0.5851474158880704,0.3749274592327314,0.0,0.0,acceptance rate / mean offer,1.0 / 4.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.4800374375604009,0.0,1.0
S1,Ultimatum Game,paper,integrated_model,fixed-tit_for_tat__vs__rational,20,2000.0,1200.0,800.0,0.5851474158880704,0.3809404651286577,0.0,0.0,acceptance rate / mean offer,1.0 / 4.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.4830439405083641,0.0,1.0
S1,Ultimatum Game,paper,integrated_model,fixed-tit_for_tat__vs__emotional-neutral-neutral,20,2000.0,1200.0,800.0,0.5851474158880704,0.3749274592327314,0.0,0.0,acceptance rate / mean offer,1.0 / 4.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.4800374375604009,0.0,1.0
S1,Ultimatum Game,paper,integrated_model,fixed-tit_for_tat__vs__fixed-tit_for_tat,20,2000.0,1200.0,800.0,0.5851474158880704,0.3809404651286577,0.0,0.0,acceptance rate / mean offer,1.0 / 4.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173035_paper_S1_integrated_model,0.4830439405083641,0.0,1.0
S2,Prisoners Dilemma,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-always_cooperate,20,1200.0,600.0,600.0,0.2806132256585746,0.3328416484762561,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.30672743706741534,0.0,1.0
S2,Prisoners Dilemma,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-always_defect,20,442.0,186.0,256.0,-0.3885478976043458,-0.1302523293795577,1.0,0.495,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,-0.25940011349195174,0.7475,0.0
S2,Prisoners Dilemma,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2806132256585746,0.3328416484762561,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.30672743706741534,0.0,1.0
S2,Prisoners Dilemma,paper,integrated_model,emotional-neutral-neutral__vs__fixed-always_cooperate,20,1200.0,600.0,600.0,0.2806132256585746,0.3328416484762561,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.30672743706741534,0.0,1.0
S2,Prisoners Dilemma,paper,integrated_model,emotional-neutral-neutral__vs__fixed-always_defect,20,643.0,119.0,524.0,-1.0426321615990903,-0.4644923791770598,1.0,0.825,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,-0.7535622703880751,0.9125,0.0
S2,Prisoners Dilemma,paper,integrated_model,emotional-neutral-neutral__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2806132256585746,0.3328416484762561,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.30672743706741534,0.0,1.0
S2,Prisoners Dilemma,paper,integrated_model,rational__vs__fixed-always_cooperate,20,1000.0,1000.0,0.0,0.4985853323893426,-0.910371174830786,0.0,1.0,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,-0.2058929212207217,0.5,0.0
S2,Prisoners Dilemma,paper,integrated_model,rational__vs__fixed-always_defect,20,400.0,200.0,200.0,0.1232745346956132,0.1232745346956132,0.0,0.0,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.1232745346956132,0.0,0.0
S2,Prisoners Dilemma,paper,integrated_model,rational__vs__fixed-tit_for_tat,20,403.0,204.0,199.0,0.1185096524589244,0.1185214304732274,0.0,0.025,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.1185155414660759,0.0125,0.0
S2,Battle of Sexes,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-always_cooperate,20,1000.0,600.0,400.0,0.7424153008332824,0.7693205844218222,0.0,0.0,agreement rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.7558679426275523,0.0,1.0
S2,Battle of Sexes,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-always_defect,20,87.5,35.0,52.5,-0.7596275226015693,-0.5088158978137224,1.0,0.9925,agreement rate,0.0875,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,-0.6342217102076458,0.9962500000000001,0.0875
S2,Battle of Sexes,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-tit_for_tat,20,1000.0,600.0,400.0,0.7424153008332824,0.7693205844218222,0.0,0.0,agreement rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.7558679426275523,0.0,1.0
S2,Battle of Sexes,paper,integrated_model,emotional-neutral-neutral__vs__fixed-always_cooperate,20,676.25,405.75,270.5,0.0342054238795426,0.1499491407199612,0.362,0.3605,agreement rate,0.67625,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.0920772822997519,0.36124999999999996,0.67625
S2,Battle of Sexes,paper,integrated_model,emotional-neutral-neutral__vs__fixed-always_defect,20,260.0,104.0,156.0,-0.411611371359416,-0.1572018917969994,0.761,0.75025,agreement rate,0.26,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,-0.28440663157820767,0.755625,0.26
S2,Battle of Sexes,paper,integrated_model,emotional-neutral-neutral__vs__fixed-tit_for_tat,20,951.0,518.85,432.15,0.6104903727623006,0.6981969070159716,0.0655,0.05975,agreement rate,0.951,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.654343639889136,0.062625,0.951
S2,Battle of Sexes,paper,integrated_model,rational__vs__fixed-always_cooperate,20,1000.0,600.0,400.0,0.9003265450588088,0.7693205844218222,0.0,0.0,agreement rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.8348235647403155,0.0,1.0
S2,Battle of Sexes,paper,integrated_model,rational__vs__fixed-always_defect,20,0.0,0.0,0.0,-0.4616232079929975,-0.4616232079929975,1.0,1.0,agreement rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,-0.4616232079929975,1.0,0.0
S2,Battle of Sexes,paper,integrated_model,rational__vs__fixed-tit_for_tat,20,1000.0,600.0,400.0,0.9003265450588088,0.7693205844218222,0.0,0.0,agreement rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.8348235647403155,0.0,1.0
S2,Ultimatum Game,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-always_cooperate,20,2000.0,1000.0,1000.0,0.5369992691447881,0.6052521295455218,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.571125699345155,0.0,1.0
S2,Ultimatum Game,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-always_defect,20,0.0,0.0,0.0,-0.1763895884695421,0.2831635933358941,1.0,0.0,acceptance rate / mean offer,0.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.053387002433175984,0.5,0.0
S2,Ultimatum Game,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-tit_for_tat,20,2000.0,1000.0,1000.0,0.5369992691447881,0.6052521295455218,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.571125699345155,0.0,1.0
S2,Ultimatum Game,paper,integrated_model,emotional-neutral-neutral__vs__fixed-always_cooperate,20,2000.0,1000.0,1000.0,0.5369992691447881,0.6052521295455218,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.571125699345155,0.0,1.0
S2,Ultimatum Game,paper,integrated_model,emotional-neutral-neutral__vs__fixed-always_defect,20,0.0,0.0,0.0,-0.1763895884695421,0.2831635933358941,1.0,0.0,acceptance rate / mean offer,0.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.053387002433175984,0.5,0.0
S2,Ultimatum Game,paper,integrated_model,emotional-neutral-neutral__vs__fixed-tit_for_tat,20,2000.0,1000.0,1000.0,0.5369992691447881,0.6052521295455218,0.0,0.0,acceptance rate / mean offer,1.0 / 5.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.571125699345155,0.0,1.0
S2,Ultimatum Game,paper,integrated_model,rational__vs__fixed-always_cooperate,20,2000.0,1200.0,800.0,0.5851474158880704,0.3809404651286577,0.0,0.0,acceptance rate / mean offer,1.0 / 4.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.4830439405083641,0.0,1.0
S2,Ultimatum Game,paper,integrated_model,rational__vs__fixed-always_defect,20,0.0,0.0,0.0,-0.1114636892931063,0.3328416484762561,0.965,0.0,acceptance rate / mean offer,0.0 / 4.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.1106889795915749,0.4825,0.0
S2,Ultimatum Game,paper,integrated_model,rational__vs__fixed-tit_for_tat,20,2000.0,1200.0,800.0,0.5851474158880704,0.3809404651286577,0.0,0.0,acceptance rate / mean offer,1.0 / 4.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_173426_paper_S2_integrated_model,0.4830439405083641,0.0,1.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-optimistic-low__vs__fixed-always_cooperate,20,1200.0,600.0,600.0,0.2819001257930614,0.3328416484762561,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,0.30737088713465877,0.0,1.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-optimistic-low__vs__fixed-always_defect,20,469.0,177.0,292.0,-0.3095795277080467,-0.3390312704870778,1.0,0.825,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,-0.3243053990975623,0.9125,0.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-optimistic-low__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2819001257930614,0.3328416484762561,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,0.30737088713465877,0.0,1.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-optimistic-neutral__vs__fixed-always_cooperate,20,1200.0,600.0,600.0,0.2806132256585746,0.3328416484762561,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,0.30672743706741534,0.0,1.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-optimistic-neutral__vs__fixed-always_defect,20,442.0,186.0,256.0,-0.3885478976043458,-0.1302523293795577,1.0,0.495,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,-0.25940011349195174,0.7475,0.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-optimistic-neutral__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2806132256585746,0.3328416484762561,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,0.30672743706741534,0.0,1.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-optimistic-high__vs__fixed-always_cooperate,20,1200.0,600.0,600.0,0.2400586693786581,0.3328416484762561,0.12,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,0.28645015892745707,0.06,1.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-optimistic-high__vs__fixed-always_defect,20,427.0,191.0,236.0,-0.4187177965150759,-0.0487133754837119,1.0,0.385,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,-0.2337155859993939,0.6925,0.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-optimistic-high__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2400586693786581,0.3328416484762561,0.12,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,0.28645015892745707,0.06,1.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-neutral-low__vs__fixed-always_cooperate,20,1200.0,600.0,600.0,0.2819001257930614,0.3328416484762561,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,0.30737088713465877,0.0,1.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-neutral-low__vs__fixed-always_defect,20,469.0,177.0,292.0,-0.3095795277080467,-0.3390312704870778,1.0,0.825,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,-0.3243053990975623,0.9125,0.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-neutral-low__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2819001257930614,0.3328416484762561,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,0.30737088713465877,0.0,1.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-always_cooperate,20,1200.0,600.0,600.0,0.2806132256585746,0.3328416484762561,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,0.30672743706741534,0.0,1.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-always_defect,20,442.0,186.0,256.0,-0.3885478976043458,-0.1302523293795577,1.0,0.495,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,-0.25940011349195174,0.7475,0.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-neutral-neutral__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2806132256585746,0.3328416484762561,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,0.30672743706741534,0.0,1.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-neutral-high__vs__fixed-always_cooperate,20,1200.0,600.0,600.0,0.2400586693786581,0.3328416484762561,0.12,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,0.28645015892745707,0.06,1.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-neutral-high__vs__fixed-always_defect,20,427.0,191.0,236.0,-0.4187177965150759,-0.0487133754837119,1.0,0.385,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,-0.2337155859993939,0.6925,0.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-neutral-high__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2400586693786581,0.3328416484762561,0.12,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,0.28645015892745707,0.06,1.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-pessimistic-low__vs__fixed-always_cooperate,20,1200.0,600.0,600.0,0.2819001257930614,0.3328416484762561,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,0.30737088713465877,0.0,1.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-pessimistic-low__vs__fixed-always_defect,20,469.0,177.0,292.0,-0.3095795277080467,-0.3390312704870778,1.0,0.825,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,-0.3243053990975623,0.9125,0.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-pessimistic-low__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2819001257930614,0.3328416484762561,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,0.30737088713465877,0.0,1.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-pessimistic-neutral__vs__fixed-always_cooperate,20,1200.0,600.0,600.0,0.2806132256585746,0.3328416484762561,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,0.30672743706741534,0.0,1.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-pessimistic-neutral__vs__fixed-always_defect,20,442.0,186.0,256.0,-0.3885478976043458,-0.1302523293795577,1.0,0.495,mutual cooperation rate,0.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,-0.25940011349195174,0.7475,0.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-pessimistic-neutral__vs__fixed-tit_for_tat,20,1200.0,600.0,600.0,0.2806132256585746,0.3328416484762561,0.0,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,0.30672743706741534,0.0,1.0
S3,Prisoners Dilemma,paper,integrated_model,hybrid-pessimistic-high__vs__fixed-always_cooperate,20,1200.0,600.0,600.0,0.2400586693786581,0.3328416484762561,0.12,0.0,mutual cooperation rate,1.0,Descriptive result only. reported_runs_compat diagnostics reproduce v11 status boundaries; integrated_model results are new architecture outputs.,20260521_174014_paper_S3_integrated_model,0.28645015892745707,0.06,1.0
